PPP,Turns,Adv,GoalVis%,StartVis%,VisMag,Obstacle Use,Unreachable Cells,VisWeighted,Bumper,Decision Bumper
PPP23.ppp,2,38,0.12,0.48,0.69,0.94,0,1.76,78.20,86.90
